"time","h"
2016-10-16 12:10:00,5.24
2016-10-17 00:10:00,5.16
2016-10-17 12:45:00,5.24
2016-10-18 00:55:00,5.14
2016-10-18 13:30:00,5.2
2016-10-19 01:45:00,5.11
2016-10-19 14:15:00,5.23
2016-10-20 02:35:00,4.96
2016-10-20 15:05:00,4.94
2016-10-21 03:30:00,4.76
2016-10-21 15:50:00,4.65
2016-10-22 04:35:00,4.56
2016-10-22 16:50:00,4.42
2016-10-23 05:25:00,4.32
2016-10-23 18:15:00,4.08
2016-10-24 06:50:00,4.32
2016-10-24 19:20:00,4.17
2016-10-25 08:20:00,4.31
2016-10-25 20:35:00,4.13
2016-10-26 09:05:00,4.25
2016-10-26 21:30:00,4.22
2016-10-27 10:00:00,4.59
2016-10-27 22:20:00,4.34
2016-10-28 10:55:00,4.6
2016-10-28 22:55:00,4.6
2016-10-29 11:30:00,4.67
2016-10-29 23:45:00,4.53
2016-10-31 11:30:00,4.79
2016-10-31 23:40:00,4.7
2016-11-01 11:50:00,4.86
2016-11-02 00:20:00,4.8
2016-11-02 12:25:00,4.82
2016-11-03 00:45:00,4.7
2016-11-03 12:55:00,4.67
2016-11-04 01:15:00,4.59
2016-11-04 13:25:00,4.73
2016-11-05 01:50:00,4.6
2016-11-05 13:55:00,4.56
2016-11-06 02:40:00,4.52
2016-11-06 14:35:00,4.3
2016-11-07 03:25:00,4.21
2016-11-07 15:50:00,4.04
2016-11-08 04:35:00,4.11
2016-11-08 16:55:00,4
2016-11-09 05:40:00,4.32
2016-11-09 18:25:00,3.98
2016-11-10 07:20:00,4.34
2016-11-10 19:40:00,4.13
2016-11-12 00:00:00,2.47
2016-11-12 08:55:00,4.71
2016-11-12 21:15:00,4.66
2016-11-13 09:45:00,5.01
2016-11-13 22:10:00,4.85
2016-11-14 10:30:00,4.96
2016-11-14 23:00:00,5.08
2016-11-15 11:15:00,5.17
2016-11-15 23:40:00,5.31
2016-11-16 12:00:00,5.18
2016-11-16 23:55:00,5.09
2016-11-19 02:10:00,4.93
2016-11-19 14:20:00,4.82
2016-11-20 04:20:00,5.32
2016-11-20 15:50:00,4.31
2016-11-21 04:30:00,4.83
2016-11-21 16:40:00,4.64
2016-11-22 05:30:00,4.54
2016-11-22 17:35:00,3.87
2016-11-24 07:50:00,4
2016-11-24 20:10:00,3.98
2016-11-25 08:40:00,4.25
2016-11-25 21:00:00,4.1
2016-11-26 09:15:00,4.53
2016-11-26 21:30:00,4.35
2016-11-27 09:55:00,4.56
2016-11-27 22:20:00,4.31
2016-11-28 10:25:00,4.41
2016-11-28 22:45:00,4.28
2016-11-29 11:05:00,4.5
2016-11-29 23:30:00,4.43
2016-11-30 11:30:00,4.68
2016-11-30 23:50:00,4.57
2016-12-01 12:05:00,4.75
2016-12-02 00:25:00,4.66
2016-12-02 12:35:00,4.62
2016-12-03 01:05:00,4.51
2016-12-03 13:05:00,4.47
2016-12-04 01:40:00,4.4
2016-12-04 13:55:00,4.43
2016-12-05 02:15:00,4.47
2016-12-05 14:20:00,4.37
2016-12-06 02:55:00,4.38
2016-12-06 15:30:00,4.19
2016-12-07 04:00:00,4.17
2016-12-07 16:05:00,4
2016-12-08 05:05:00,4.31
2016-12-08 17:35:00,4.21
2016-12-09 06:20:00,4.34
2016-12-09 18:55:00,4.17
2016-12-10 07:10:00,4.55
2016-12-10 19:50:00,4.59
2016-12-11 08:30:00,4.72
2016-12-11 20:55:00,4.64
2016-12-13 00:00:00,4.05
2016-12-13 10:15:00,5.11
2016-12-13 22:40:00,5.03
2016-12-14 11:05:00,5.15
2016-12-14 23:30:00,5.03
2016-12-15 11:55:00,5.22
2016-12-16 00:15:00,5.02
2016-12-16 12:45:00,5.13
2016-12-17 01:00:00,4.97
2016-12-17 13:30:00,4.74
2016-12-18 02:05:00,4.75
2016-12-18 14:15:00,4.61
2016-12-19 02:40:00,4.65
2016-12-19 15:10:00,4.43
2016-12-20 03:40:00,4.49
2016-12-20 15:30:00,4.18
2016-12-21 04:45:00,4.24
2016-12-21 16:55:00,4.05
2016-12-22 05:25:00,4.25
2016-12-22 18:00:00,3.79
2016-12-23 07:00:00,4.23
2016-12-23 18:35:00,3.81
2016-12-24 08:15:00,4.39
2016-12-24 20:05:00,4.19
2016-12-25 08:30:00,4.42
2016-12-25 20:40:00,3.97
2016-12-26 09:15:00,4.79
2016-12-26 21:50:00,4.24
2016-12-27 10:20:00,4.68
2016-12-27 22:40:00,4.04
2016-12-28 10:35:00,4.44
2016-12-28 22:50:00,4.39
2016-12-29 11:10:00,4.49
2016-12-29 23:40:00,4.5
2016-12-30 11:45:00,4.53
2016-12-30 23:55:00,4.51
2017-01-01 00:55:00,4.65
2017-01-01 13:00:00,4.82
2017-01-02 01:30:00,4.61
2017-01-02 13:40:00,4.45
2017-01-03 02:10:00,4.52
2017-01-03 14:20:00,4.5
2017-01-04 02:50:00,4.7
2017-01-04 15:05:00,4.8
2017-01-05 03:45:00,4.34
2017-01-05 15:55:00,4.15
2017-01-06 04:30:00,4.17
2017-01-06 16:45:00,4.02
2017-01-07 05:50:00,4.34
2017-01-07 18:15:00,4.1
2017-01-08 07:05:00,4.3
2017-01-08 19:35:00,4.21
2017-01-09 08:15:00,4.44
2017-01-09 21:00:00,4.32
2017-01-10 09:10:00,4.82
2017-01-10 21:25:00,4.7
2017-01-11 09:50:00,4.8
2017-01-11 22:25:00,5.24
2017-01-12 10:55:00,5.16
2017-01-12 23:25:00,5.17
2017-01-13 11:25:00,5.04
2017-01-13 23:55:00,5.34
2017-01-15 01:00:00,5.08
2017-01-15 13:10:00,4.75
2017-01-16 01:40:00,4.81
2017-01-16 14:00:00,4.54
2017-01-17 02:20:00,4.52
2017-01-17 14:30:00,4.39
2017-01-18 02:50:00,4.37
2017-01-18 15:15:00,4.08
2017-01-19 03:50:00,4.15
2017-01-19 16:00:00,3.91
2017-01-20 04:45:00,4.03
2017-01-20 17:15:00,3.72
2017-01-21 05:45:00,3.93
2017-01-21 18:25:00,3.65
2017-01-22 06:45:00,3.92
2017-01-22 19:15:00,3.67
2017-01-23 07:45:00,3.88
2017-01-23 20:30:00,3.85
2017-01-24 08:40:00,4.05
2017-01-24 21:30:00,4.03
2017-01-25 09:40:00,4.29
2017-01-25 22:00:00,4.24
2017-01-26 10:15:00,4.46
2017-01-27 10:40:00,4.73
2017-01-27 23:10:00,4.79
2017-01-28 11:25:00,4.77
2017-01-28 23:55:00,4.78
2017-01-29 12:00:00,4.85
2017-01-30 00:30:00,4.99
2017-01-30 12:40:00,4.97
2017-01-31 01:00:00,4.93
2017-01-31 13:20:00,4.77
2017-02-01 01:45:00,4.71
2017-02-01 13:50:00,4.78
2017-02-02 02:25:00,4.91
2017-02-02 14:40:00,4.93
2017-02-03 03:10:00,4.9
2017-02-03 15:25:00,4.72
2017-02-04 04:10:00,4.76
2017-02-04 16:20:00,4.61
2017-02-05 05:00:00,4.39
2017-02-05 17:45:00,4.42
2017-02-06 06:35:00,4.19
2017-02-06 19:20:00,4.29
2017-02-07 07:20:00,4.3
2017-02-07 20:25:00,4.39
2017-02-08 08:55:00,4.38
2017-02-08 21:40:00,4.31
2017-02-09 10:00:00,4.57
2017-02-09 22:35:00,4.67
2017-02-10 10:50:00,4.79
2017-02-10 23:20:00,4.75
2017-02-12 00:00:00,4.76
2017-02-12 12:15:00,4.75
2017-02-13 00:40:00,4.66
2017-02-13 12:45:00,4.76
2017-02-14 01:10:00,4.8
2017-02-14 13:20:00,4.67
2017-02-15 01:45:00,4.65
2017-02-15 14:00:00,4.59
2017-02-16 02:30:00,4.53
2017-02-16 14:40:00,4.29
2017-02-17 03:00:00,4.41
2017-02-17 15:10:00,4.21
2017-02-18 03:35:00,4.15
2017-02-18 15:40:00,3.92
2017-02-19 04:25:00,3.98
2017-02-19 16:50:00,3.85
2017-02-20 05:30:00,3.83
2017-02-20 18:10:00,3.79
2017-02-21 06:50:00,3.95
2017-02-21 19:40:00,3.85
2017-02-23 00:00:00,3.04
2017-02-23 08:55:00,4.47
2017-02-23 21:35:00,4.17
2017-02-24 09:50:00,4.57
2017-02-24 22:25:00,4.46
2017-02-25 10:30:00,4.51
2017-02-25 22:50:00,4.81
2017-02-26 11:05:00,5.03
2017-02-28 00:25:00,5.3
2017-02-28 01:00:00,5.2
2017-02-28 12:20:00,5.18
2017-02-28 23:50:00,4.91
2017-03-31 02:15:00,5.19
2017-03-31 14:25:00,5.05
